hash,elapsed_time,age,evaluation_status,evaluation_year,evaluation_start_time,tree,error_string,pickle,"FullDataSet False Positives","FullDataSet False Negatives","FullDataSet Num Elements"
97f0ecd5f38c1de333959bfa5eb269a52f8e28e3459a753a917c7a50c9834735,7.25586,1,EVALUATED,21,"2019-10-20 09:09:05","AdaBoostLearner(ARG0, ModifyLearnerFloat(ModifyLearnerFloat(learnerType('Trees', {'criterion': 0, 'splitter': 0}), 0.01), 0.01), 100, 10.0)",NULL,...,23.4,22.8,27
9820544afec45f07ec596d86cf9006291c40b34ee7033e8c6b8e462377f9ad33,5.47773,1,EVALUATED,21,"2019-10-20 09:26:25","AdaBoostLearner(myProd(ARG0, 1), learnerType('Bayes', None), 3, myFloatDiv(0.1, 0.1))",NULL,...,22.8,22,29
9909948f952d723fc22695ed315d9136e7774d61b8c8dd7e4d29c35f09fe36e6,108.043,1,EVALUATED,15,"2019-10-20 02:35:01","BaggedLearner(ARG0, ModifyLearnerFloat(learnerType('Blup', None), 2.4260340707091643))",NULL,...,16,36.2,35
9953c003556cebda469379bc10a53103b8e512e93e3259e57aedf4e703548097,8.75538,1,WAITING_FOR_MASTER,23,"2019-10-20 13:39:09","myPlanckTaper(AdaBoostLearner(myGaussian(ARG0, -4.105788987572156, 0), learnerType('Bayes', None), passTriState(2), myIntToFloat(9)), passFloat(0.01), passTriState(passTriState(0)))",NULL,...,39.6,45.4,56
99682470b6081ae3fb43a6e99633f4c658e3c4c6c524e0ef4b98bdc4c58e14d9,5.76571,1,EVALUATED,22,"2019-10-20 09:33:38","AdaBoostLearner(ARG0, ModifyLearnerFloat(learnerType('Trees', {'criterion': 0, 'splitter': 0}), 0.01), myIntAdd(3, passBool(falseBool)), myFloatDiv(0.1, 0.1))",NULL,...,16.4,22.8,39
99e41ebcd101cd7aa1a57001d48770b6b923da591698967eb04ac6da26092cdd,43.1476,1,EVALUATED,20,"2019-10-20 05:41:41","myPlanckTaper(AdaBoostLearner(myGaussian(ARG0, 0.1, 1), ModifyLearnerInt(learnerType('RandForest', {'n_estimators': 100, 'class_weight': 0, 'criterion': 0}), falseBool, 4), 0, myIntToFloat(9)), passFloat(myFloatAdd(100.0, 0.1)), passTriState(passTriState(1)))",NULL,...,17,20,46
9a86b5cb8f2b802be6960fa6ea0ca02f3ea808325cac4b7281577adf46f4cc74,5.92664,1,WAITING_FOR_MASTER,23,"2019-10-20 13:01:05","AdaBoostLearner(myProd(ARG0, 1), ModifyLearnerFloat(learnerType('LogR', {'penalty': 0, 'C': 1.0}), 0.01), 5, myFloatDiv(0.01, 0.1))",NULL,...,11.2,47.6,31
9aa31b570864b144a00eeac8cf83309c44d517c228a17953a855aa56b24d0c01,23.8636,1,EVALUATED,11,"2019-10-19 23:08:15","scMulInt(GridSearchLearner(ARG0, learnerType('Boosting', {'learning_rate': 0.1, 'n_estimators': 100, 'max_depth': 3})), myAnd(trueBool, trueBool))",NULL,...,12.4,20.4,57
9b6863384aa246fd95a5cb3c0421918f82fbea1a4b79e437aec2874b754e7181,6.51896,1,EVALUATED,21,"2019-10-20 08:18:00","myPlanckTaper(AdaBoostLearner(myGaussian(ARG0, 100.0, 1), ModifyLearnerInt(learnerType('Trees', {'criterion': 0, 'splitter': 0}), falseBool, 9), passTriState(2), 3.095506121203174), passFloat(myFloatAdd(100.0, 0.1)), passTriState(passTriState(1)))",NULL,...,16.2,25,38
9c35dd444d3d49abe3d32b4125d0976c404363f77fb6c661a3f8384b8b3bc4d6,5.49946,1,WAITING_FOR_MASTER,21,"2019-10-20 13:29:38","BaggedLearner(myFlatTop(ARG0, 1), ModifyLearnerFloat(learnerType('Bayes', None), myFloatMult(passFloat(myFloatDiv(100.0, 1.0)), myFloatMult(100.0, myFloatAdd(10.0, 1.0)))))",NULL,...,18.8,19,41
9c52ee1f5072e6e307439926b0e114fa9cc96273ec99f79365cd79b8d69d8f65,5.85438,1,EVALUATED,17,"2019-10-20 02:58:29","AdaBoostLearner(ARG0, ModifyLearnerFloat(learnerType('SVM', {'C': 1.0, 'kernel': 0}), 10.0), myIntAdd(0, trueBool), myFloatDiv(0.1, 0.1))",NULL,...,5,50.6,29
9d6158f8cf73349f3469558e06473a3a27bf50b54085b8af6e5c46ea843db93b,15.8651,1,EVALUATED,19,"2019-10-20 05:34:17","AdaBoostLearner(ARG0, learnerType('LogR', {'penalty': 0, 'C': 1.0}), 855, 0.1)",NULL,...,15.6,22,50
9d9b9fd2812169ca1eccd2f9c2f23887e01d9f14db2213c70586de30ef2a8d98,9.60057,1,EVALUATED,18,"2019-10-20 05:32:56","myPlanckTaper(AdaBoostLearner(myGaussian(ARG0, 100.0, 1), ModifyLearnerInt(learnerType('RandForest', {'n_estimators': 100, 'class_weight': 0, 'criterion': 0}), greaterThanEqual(myFloatDiv(0.01, 0.1), passFloat(-3.6342539916585004)), 4), passTriState(2), 10.0), passFloat(myFloatAdd(100.0, 0.1)), passTriState(passTriState(passTriState(0))))",NULL,...,16,19.6,65
9de240e0a2635e229aa3f38cd4c82beb90c2599e37623dfa811a6f05959f6ee0,53.1661,1,EVALUATED,20,"2019-10-20 05:44:02","AdaBoostLearner(myFlatTop(ARG0, 0), learnerType('Bayes', None), passInt(3727), myFloatDiv(0.1, 10.0))",NULL,...,18.4,21.2,28
9ed27e159eca0fea1210dc6c1610ec623a9cc1961e91a21c3887e9cdbcc9c2d3,5.51398,1,EVALUATED,20,"2019-10-20 05:39:09","AdaBoostLearner(ARG0, ModifyLearnerFloat(ModifyLearnerBool(ModifyLearnerFloat(learnerType('Trees', {'criterion': 0, 'splitter': 0}), 0.01), falseBool), 0.01), myIntAdd(myIntDiv(greaterThan(myFloatMult(1.0, 2.3121448126971202), myFloatMult(100.0, 0.1)), greaterThan(myFloatAdd(-2.614026833738242, 0.1), myFloatMult(10.0, 0.1))), falseBool), myFloatDiv(0.1, 0.1))",NULL,...,17.8,20.2,49
a05d883a50833d98dad022cf986bde9229f8228fee449661fc98ed63671c4ceb,102.962,1,EVALUATED,20,"2019-10-20 05:36:59","BaggedLearner(ARG0, ModifyLearnerBool(ModifyLearnerFloat(learnerType('Blup', None), 1.671341145789845), notEqual(10.0, myFloatDiv(10.0, 0.1))))",NULL,...,16,36.2,38
a122bbab88977d151299f78ec63b720be0c4e4319da2339a31b1c5609a4a4e21,6.63298,1,EVALUATED,20,"2019-10-20 05:40:30","AdaBoostLearner(ARG0, ModifyLearnerFloat(learnerType('LogR', {'penalty': 0, 'C': 1.0}), 0.01), 100, myFloatDiv(myFloatDiv(0.1, 0.1), 1.0))",NULL,...,3.8,50.4,31
a1508d9d4074542747121e6443510408aa48b1105267663460d75390438ad26e,27.8401,1,EVALUATED,22,"2019-10-20 12:09:16","AdaBoostLearner(ARG0, learnerType('Boosting', {'learning_rate': 0.1, 'n_estimators': 100, 'max_depth': 3}), myIntDiv(myAnd(passBool(myNot(trueBool)), myNot(myNot(falseBool))), myIntDiv(ifThenElseBool(notEqual(0.1, 100.0), lessThan(10.0, 3.0766988228034524), ifThenBool(trueBool, trueBool)), ifThenElseBool(notEqual(0.4830317834999054, 100.0), myOr(falseBool, falseBool), myAnd(trueBool, falseBool)))), 0.1)",NULL,...,13,19,69
a165448fab6571a4238bfd73e665828786ec316885d33d9c327cf88b6d4ff941,5.55931,1,EVALUATED,17,"2019-10-20 02:58:59","AdaBoostLearner(myProd(ARG0, 0), learnerType('LogR', {'penalty': 0, 'C': 1.0}), myIntAdd(3, greaterThanEqual(myIntToFloat(4), myFloatMult(4.379392785608198, 0.15758621396495442))), myFloatDiv(0.1, 0.1))",NULL,...,0,68.4,38
a16c1ee175e9650a8133637e03b904659a9f12834c90dd8a27e396aabbec1ac3,5.90983,1,WAITING_FOR_MASTER,23,"2019-10-20 13:29:38","AdaBoostLearner(myDCT(ARG0, 3, 150, 0), ModifyLearnerBool(ModifyLearnerFloat(learnerType('ExtraTrees', {'n_estimators': 100, 'max_depth': 6, 'criterion': 0}), 0.01), falseBool), falseBool, myFloatDiv(myFloatAdd(10.0, 10.0), 0.1))",NULL,...,0,68.4,42
a172eac29bccebefca74450e3314fe34b5774b59950c4194ee4978b71fe14036,5.50355,1,EVALUATED,10,"2019-10-19 22:54:02","AdaBoostLearner(myArcTangentMath(ARG0, 0), ModifyLearnerList(learnerType('Bayes', None), [-10, -14]), passInt(4), 10.0)",NULL,...,61.6,36,32
a2d0047fecc0e5124982a082aed02ecfca43bae0cd4bdb3ad3cdf6431a3020e7,5.60388,1,WAITING_FOR_MASTER,23,"2019-10-20 13:38:19","AdaBoostLearner(ARG0, ModifyLearnerFloat(learnerType('ExtraTrees', {'n_estimators': 100, 'max_depth': 6, 'criterion': 0}), 0.01), 6, myFloatDiv(0.1, 0.1))",NULL,...,14.4,20.6,29
a2fdf578d74df371f8d5e6b61266b2d6c75b55864871a099a18bc49f8c9abfca,5.52009,1,EVALUATED,18,"2019-10-20 05:42:42","AdaBoostLearner(myProd(ARG0, 1), ModifyLearnerFloat(ModifyLearnerFloat(learnerType('Bayes', None), 1.0), 0.01), myIntAdd(3, falseBool), myFloatDiv(0.1, 0.1))",NULL,...,22.8,22,31
a305c34f53499ac0c05db92c071e6f717b48816276556bc172069cd0c4901a82,5.5203,1,EVALUATED,22,"2019-10-20 09:30:17","myPlanckTaper(AdaBoostLearner(myGaussian(ARG0, 100.0, 1), ModifyLearnerInt(learnerType('ExtraTrees', {'n_estimators': 100, 'max_depth': 6, 'criterion': 0}), falseBool, 6), passTriState(1), myIntToFloat(9)), passFloat(myFloatAdd(myFloatSub(2.6127286162671606, 1.0), 0.1)), passTriState(passTriState(0)))",NULL,...,16.2,21.8,41
a3c1673136b34649d70f58dc85ec0ee887334bd8cdbffd1ca8b5bb5f0272d1ca,5.65949,1,EVALUATED,20,"2019-10-20 05:35:08","AdaBoostLearner(ARG0, ModifyLearnerBool(ModifyLearnerFloat(learnerType('ExtraTrees', {'n_estimators': 100, 'max_depth': 6, 'criterion': 0}), 0.01), falseBool), falseBool, myFloatDiv(myFloatAdd(10.0, 10.0), 0.1))",NULL,...,0,68.4,37
a45673de64cb7afbff125b6ed9c18edcc6c1ad675df558d6d37965b8bf8e3277,5.52843,1,EVALUATED,21,"2019-10-20 12:11:37","AdaBoostLearner(myProd(ARG0, 0), learnerType('Trees', {'criterion': 0, 'splitter': 0}), myIntAdd(3, greaterThanEqual(myIntToFloat(2), myFloatMult(-3.172799361079024, 0.15758621396495442))), myFloatDiv(0.1, 0.1))",NULL,...,0,68.4,33
a4e1464d631dd615782b4849bff675b39270d9cc0aca9f0f1eb14a756593c14e,5.56854,1,EVALUATED,19,"2019-10-20 03:53:47","myPlanckTaper(AdaBoostLearner(myGaussian(ARG0, 100.0, 1), ModifyLearnerInt(learnerType('Trees', {'criterion': 0, 'splitter': 0}), falseBool, 10), passTriState(1), myIntToFloat(9)), passFloat(myFloatAdd(100.0, 0.1)), passTriState(passTriState(0)))",NULL,...,19.4,20,40
a62867c34a99e59918e0fcb6731f52b5c61ef098ea8a5085fe161d3345354f27,7.5998,1,EVALUATED,16,"2019-10-20 02:45:11","AdaBoostLearner(ARG0, ModifyLearnerFloat(learnerType('SVM', {'C': 1.0, 'kernel': 0}), 100.0), 255, myFloatDiv(0.1, 0.1))",NULL,...,12.4,30.6,28
a6befe96b62d0637b7b7a1b0c0c5fc5d031637df2f01493366a780cb08d8f485,5.51552,1,EVALUATED,22,"2019-10-20 12:16:18","AdaBoostLearner(myProd(myBartlettHann(ARG0, 0), 2), ModifyLearnerFloat(learnerType('Trees', {'criterion': 0, 'splitter': 0}), 0.01), myIntAdd(3, myNot(falseBool)), myFloatDiv(1.0, 0.1))",NULL,...,39,24,39
a73128a87a3c2d38e821decaa08830fc6632f38559557806a8428bca7547a63f,101.028,1,EVALUATED,15,"2019-10-20 01:55:39","BaggedLearner(myFlatTop(ARG0, 1), ModifyLearnerFloat(learnerType('Blup', None), myFloatMult(passFloat(myFloatDiv(100.0, 1.0)), myFloatMult(100.0, myFloatAdd(0.1, 1.0)))))",NULL,...,16,36.2,38
a757572668f442fe652b5765f22783ac4e2f45f7db67000c773b25eea3c026d2,5.5765,1,EVALUATED,22,"2019-10-20 09:39:40","AdaBoostLearner(myCosine(ARG0, 1), ModifyLearnerFloat(learnerType('SVM', {'C': 1.0, 'kernel': 0}), 0.01), myIntAdd(3, myNot(falseBool)), myFloatDiv(0.1, 0.1))",NULL,...,10.4,39,36
a77892fdf3dab0269d9ed65a2d5ca0c084b37830556580b56382e4c991db5421,5.55223,1,EVALUATED,19,"2019-10-20 03:54:48","AdaBoostLearner(ARG0, ModifyLearnerFloat(learnerType('LogR', {'penalty': 0, 'C': 1.0}), 0.01), myIntAdd(3, ifThenElseBool(notEqual(0.1, 100.0), lessThan(10.0, 3.0766988228034524), ifThenBool(trueBool, myNot(trueBool)))), myFloatDiv(0.1, 0.1))",NULL,...,10.6,47.8,39
a90faeefa1a0e5b3ea8606e2258008079375108252a649674aedc3e513abff0e,8.6248,1,EVALUATED,16,"2019-10-20 02:32:09","myPlanckTaper(AdaBoostLearner(myBlackman(ARG0, 100.0, 1), ModifyLearnerInt(learnerType('Boosting', {'learning_rate': 0.1, 'n_estimators': 100, 'max_depth': 3}), falseBool, 1), passTriState(1), 100.0), myFloatAdd(100.0, 0.1), passTriState(passTriState(0)))",NULL,...,11.6,21,49
a988baf0296836ee7f8435e25adf37be993bfdaa835a2a8c3fde38d49f8ebcaf,103.906,1,EVALUATED,19,"2019-10-20 12:13:07","BaggedLearner(myFlatTop(ARG0, passTriState(0)), ModifyLearnerBool(ModifyLearnerFloat(learnerType('Blup', None), ifThenElseFloat(falseBool, 0.01, 1.6308716117269775)), trueBool))",NULL,...,18.2,26.2,31
a9e7bdf8bf97b2cf7a296346767cea04dfa9e5b0e06cc9fa4b4a5fcdb09253cb,5.50809,1,EVALUATED,17,"2019-10-20 02:48:02","AdaBoostLearner(myProd(ARG0, 0), ModifyLearnerFloat(learnerType('SVM', {'C': 1.0, 'kernel': 0}), 0.01), myIntAdd(3, falseBool), myFloatDiv(0.1, 0.1))",NULL,...,0,68.4,32
aa216ece7d003847ea943f873f8213f47a5ab51418a85f2de571fdf174a5b985,5.7235,1,EVALUATED,17,"2019-10-20 02:42:49","AdaBoostLearner(ARG0, ModifyLearnerFloat(learnerType('ExtraTrees', {'n_estimators': 100, 'max_depth': 6, 'criterion': 0}), 0.01), myIntAdd(3, greaterThan(myFloatMult(100.0, myFloatSub(10.0, 0.1)), 100.0)), myFloatDiv(0.1, 0.1))",NULL,...,14.2,20.8,30
aa33602c99249c1f40a897328764442c428c7d6e720cece162076d0781deb54a,5.47214,1,EVALUATED,19,"2019-10-20 03:48:15","myPlanckTaper(AdaBoostLearner(myGaussian(myGaussian(ARG0, 100.0, 1), 100.0, 1), ModifyLearnerInt(learnerType('Trees', {'criterion': 0, 'splitter': 0}), falseBool, 6), passTriState(1), myIntToFloat(9)), passFloat(myFloatAdd(myFloatSub(2.6127286162671606, 1.0), 0.1)), passTriState(passTriState(0)))",NULL,...,19.4,20,42
aa81f2ee99b68143323485165a5085f24be0808242b3247ccd3305b5577d4dd4,7.73808,1,EVALUATED,13,"2019-10-19 23:26:32","myPlanckTaper(AdaBoostLearner(myGaussian(ARG0, 100.0, 1), learnerType('Trees', {'criterion': 0, 'splitter': 0}), passTriState(1), 10.0), passFloat(myFloatAdd(100.0, 0.1)), passTriState(passTriState(0)))",NULL,...,19.4,20,45
ab406205390744f7fdb65ab2008deb89c7fc032bb44493631c3e65c2a14e8f64,6.49351,1,EVALUATED,19,"2019-10-20 03:53:47","AdaBoostLearner(GridSearchLearner(ARG0, learnerType('KNN', {'K': 3, 'weights': 0})), learnerType('ExtraTrees', {'n_estimators': 100, 'max_depth': 6, 'criterion': 0}), myIntAdd(2, notEqual(0.10499534520117493, 1.0)), 1.0)",NULL,...,24,26.8,41
abfa33afcd3dc2fb956d652a0ac2302d34fc3af56dd0706ac6d61aaf773764b6,5.66135,1,WAITING_FOR_MASTER,23,"2019-10-20 13:39:09","myPlanckTaper(AdaBoostLearner(myGaussian(ARG0, 100.0, 0), ModifyLearnerInt(learnerType('ExtraTrees', {'n_estimators': 100, 'max_depth': 6, 'criterion': 0}), falseBool, 5), passTriState(1), myIntToFloat(myIntAdd(3, greaterThanEqual(0.01, 0.15758621396495442)))), passFloat(myFloatAdd(100.0, 0.1)), passTriState(passTriState(0)))",NULL,...,16.2,21.8,46
aca9976e6231a1bd1c18802f15fa02af026e905a08a25bdd63657c41ea8872d8,6.69285,1,EVALUATED,20,"2019-10-20 08:15:08","myBartlett(AdaBoostLearner(myGaussian(ARG0, 100.0, 1), ModifyLearnerInt(learnerType('LogR', {'penalty': 0, 'C': 1.0}), falseBool, 64), passTriState(1), 10.0), 1)",NULL,...,6.6,48.4,38
acec256e6192e0b53a44cb5d8028ce0faafbb5da3fa7cf4b09a2c95279a398d7,5.51119,1,EVALUATED,22,"2019-10-20 09:33:38","myBartlett(AdaBoostLearner(myGaussian(ARG0, 100.0, 1), ModifyLearnerInt(learnerType('Bayes', None), falseBool, myIntAdd(myFloatToInt(passFloat(1.0)), falseBool)), 1, 10.0), 0)",NULL,...,18.8,19,45
adb164edf0a296123a0da1059a5007e456b355ed99bc61186d0287577378de1b,5.5144,1,EVALUATED,21,"2019-10-20 09:26:25","AdaBoostLearner(myTangentMath(ARG0, 0), ModifyLearnerBool(learnerType('ExtraTrees', {'n_estimators': 100, 'max_depth': 6, 'criterion': 0}), trueBool), myIntAdd(2, trueBool), 1.0)",NULL,...,16.2,21.8,51
adbb72a3d6efdfac7efedc33cf2e2963d53cea6ae3813fabfffa16b422707250,5.50521,1,EVALUATED,21,"2019-10-20 09:02:02","myPlanckTaper(AdaBoostLearner(myGaussian(ARG0, 100.0, 1), ModifyLearnerInt(learnerType('Bayes', None), falseBool, 5), passTriState(1), myIntToFloat(9)), passFloat(passFloat(myFloatAdd(myFloatSub(-3.279641282248301, 1.0), 0.1))), passTriState(passTriState(0)))",NULL,...,18.8,19,41
ae7e8031e90d7be8702f3f108a967e0ac7210b35c802e21a3cbe1447411e258e,58.2279,1,WAITING_FOR_MASTER,23,"2019-10-20 13:27:38","AdaBoostLearner(myRichardsonLucy(myArcTangentMath(ARG0, 1), 7, 0), learnerType('Boosting', {'learning_rate': 0.1, 'n_estimators': 100, 'max_depth': 3}), 128, 0.01)",NULL,...,28,33,48
aec3aa5e0a5e8971e13d974dc6f00dcc899a5e4ddb30c80adbce800030ab3e42,25.8502,1,EVALUATED,22,"2019-10-20 12:10:16","AdaBoostLearner(ARG0, ModifyLearnerFloat(learnerType('Boosting', {'learning_rate': 0.1, 'n_estimators': 100, 'max_depth': 3}), 0.01), myIntAdd(myAnd(lessThanOrEqual(myFloatSub(myIntToFloat(equal(0.1, 0.1)), ifThenElseFloat(passBool(falseBool), myFloatSub(1.0, 0.1), myFloatAdd(0.01, 1.0))), ifThenElseFloat(equal(myFloatAdd(1.0, 100.0), myFloatMult(0.1, 1.0)), myFloatSub(myFloatAdd(100.0, 10.0), myFloatAdd(1.0, -0.5526309139303018)), myFloatMult(myFloatDiv(0.01, 10.0), myFloatDiv(1.0, 100.0)))), ifThenElseBool(trueBool, ifThenElseBool(myOr(ifThenElseBool(falseBool, trueBool, trueBool), lessThan(-3.279641282248301, 0.1)), lessThan(passFloat(10.0), passFloat(-2.0163054353169763)), passBool(myAnd(falseBool, trueBool))), trueBool)), equal(myFloatMult(100.0, 10.0), myFloatAdd(-0.4070547785511591, 100.0))), myFloatDiv(0.1, 0.1))",NULL,...,13.6,18.4,96
af6beb3275dc696aed8434bbe9e5f2efd22e6b5f8eb7c65bbe3b4cb46b7758d5,5.96531,1,EVALUATED,20,"2019-10-20 09:31:57","AdaBoostLearner(ARG0, ModifyLearnerFloat(ModifyLearnerFloat(learnerType('SVM', {'C': 1.0, 'kernel': 0}), 1.0), 10.0), myIntAdd(0, trueBool), myFloatDiv(0.1, 0.1))",NULL,...,5,50.6,31
b09b8e302059d5e3b3e71892af840eada186d25ad8e7bdffc4375226feb65405,5.49254,1,EVALUATED,22,"2019-10-20 12:10:16","AdaBoostLearner(GridSearchLearner(ARG0, learnerType('KNN', {'K': 3, 'weights': 0})), learnerType('ExtraTrees', {'n_estimators': 100, 'max_depth': 6, 'criterion': 0}), 3, 1.0)",NULL,...,24,26.8,37
b0a2f62f11635ec20b3f8715818f778f04d1003833aa4db343c52e42e1cc0c06,5.46203,1,EVALUATED,21,"2019-10-20 09:32:48","myPlanckTaper(AdaBoostLearner(myGaussian(ARG0, 100.0, 1), ModifyLearnerInt(learnerType('Bayes', None), falseBool, 5), passTriState(2), 0.859893838482467), 0.01, passTriState(passTriState(1)))",NULL,...,101.8,10.4,29
b0a40233b36248001e3b86b0aa49791c6f90602a39452290b4679e191dd16131,9.89119,1,EVALUATED,17,"2019-10-20 02:40:05","AdaBoostLearner(myProd(ARG0, 2), ModifyLearnerFloat(learnerType('Bayes', None), 0.01), myIntAdd(3, falseBool), myFloatDiv(0.10499534520117493, 0.1))",NULL,...,22.8,22,27
b0c0e03a873bd57be1fb5f7d59dbdafe9991276b9636b098e3bb2ba0cf823c89,5.56608,1,EVALUATED,16,"2019-10-20 02:57:59","AdaBoostLearner(ARG0, ModifyLearnerFloat(learnerType('Trees', {'criterion': 0, 'splitter': 0}), 0.01), myIntAdd(1, passBool(trueBool)), myFloatMult(myIntToFloat(myIntAdd(2, 100)), myFloatAdd(0.1, 0.1)))",NULL,...,22.4,20.4,53
b0fdf8c8d93cb1917aae6a158884f7e36ed38be80661c8faf66057cb9c61b5e9,6.46588,1,WAITING_FOR_MASTER,23,"2019-10-20 13:27:38","myPlanckTaper(AdaBoostLearner(myGaussian(ARG0, 100.0, 1), ModifyLearnerInt(learnerType('LogR', {'penalty': 0, 'C': 1.0}), myOr(ifThenElseBool(falseBool, trueBool, trueBool), lessThan(1.1723367206226474, 0.1)), 5), passTriState(2), myIntToFloat(64)), passFloat(myFloatAdd(100.0, 0.1)), passTriState(passTriState(0)))",NULL,...,0,68.4,43
b10f3273886774c73a92ff6cfb638b15638c3a6aa2909ec893a108963a747c70,5.51634,1,EVALUATED,21,"2019-10-20 12:30:10","AdaBoostLearner(myProd(ARG0, 0), learnerType('LogR', {'penalty': 0, 'C': 1.0}), myIntAdd(3, greaterThanEqual(myIntToFloat(0), myFloatMult(-3.172799361079024, 0.1))), myFloatDiv(0.1, 0.1))",NULL,...,0,68.4,33
b173324ede424e4f4980844499e2dec1f412a52c114abb74b548eae6da88a6cd,9.1266,1,EVALUATED,21,"2019-10-20 09:10:46","AdaBoostLearner(ARG0, ModifyLearnerList(learnerType('Bayes', None), [1, -1]), myFloatToInt(1.0), myFloatDiv(100.0, 10.0))",NULL,...,18.8,19,28
b20d4a74b939d1738072970cde0cef67c9a5c3bb5f30ac42d63f942436b40451,7.49732,1,EVALUATED,16,"2019-10-20 02:43:30","AdaBoostLearner(myProd(ARG0, 2), ModifyLearnerFloat(learnerType('RandForest', {'n_estimators': 100, 'class_weight': 0, 'criterion': 0}), 0.01), myIntAdd(3, falseBool), myFloatDiv(0.1, 0.1))",NULL,...,16,19.4,32
b2233b81b74e3420ae04169f25a5d22b69552ae5726579fdb9941947585bed15,5.54874,1,EVALUATED,18,"2019-10-20 02:58:59","AdaBoostLearner(ARG0, learnerType('Trees', {'criterion': 0, 'splitter': 0}), 4, myFloatDiv(0.1, 1.0))",NULL,...,15.2,22,34
b235c05344251a8661db1751a4676263113c6b6de203352bf3a271c6794c1629,5.5089,1,EVALUATED,22,"2019-10-20 09:32:48","AdaBoostLearner(ARG0, learnerType('Boosting', {'learning_rate': 0.1, 'n_estimators': 100, 'max_depth': 3}), 2, 0.01)",NULL,...,11.6,21.4,30
b2455bf45115a5239733cb151585d2f5482d93a7438231e1b82284f4a368b5cd,5.49783,1,EVALUATED,22,"2019-10-20 12:16:18","AdaBoostLearner(myProd(ARG0, 1), ModifyLearnerFloat(learnerType('Trees', {'criterion': 0, 'splitter': 0}), 0.01), 5, myFloatDiv(0.1, 1.0))",NULL,...,18.4,19,35
b2886917742aa8f3b4c667741bbaf016d79982a7ceb518fb480e85bda5aee225,111.998,1,WAITING_FOR_MASTER,23,"2019-10-20 13:21:47","AdaBoostLearner(ARG0, ModifyLearnerFloat(learnerType('Boosting', {'learning_rate': 0.1, 'n_estimators': 100, 'max_depth': 3}), 0.01), myIntAdd(255, falseBool), myFloatDiv(0.1, 0.1))",NULL,...,17.2,18.4,38
b2c2c58caa43002c794ab047744f232a16dcee5da7fcaa2ca629dd3dda835216,6.67422,1,EVALUATED,13,"2019-10-19 23:19:15","AdaBoostLearner(myProd(ARG0, 2), ModifyLearnerFloat(learnerType('LogR', {'penalty': 0, 'C': 1.0}), 0.01), 5, myFloatDiv(0.1, 0.1))",NULL,...,10.6,47.8,33
b2d68c5ea40aa5ad01c072a8ae044b1b753bb363c3a8dc4e9238998e62210f5d,6.0093,1,EVALUATED,21,"2019-10-20 08:18:30","AdaBoostLearner(ARG0, learnerType('Bayes', None), myIntAdd(3, trueBool), 0.1)",NULL,...,18.6,21,22
b2ec120a5729162f6035d8cb97b893b02caad6c538583ebac34b124524271ab7,6.64424,1,EVALUATED,22,"2019-10-20 12:32:01","myBartlett(AdaBoostLearner(myGaussian(ARG0, 100.0, 1), ModifyLearnerInt(learnerType('Bayes', None), trueBool, passInt(4)), 1, 10.0), 0)",NULL,...,18.8,19,47
b364e2f7f9d797ce56601b7aa8f95489ecbd7a5f61e8ab91386356d8e989fd92,5.55307,1,EVALUATED,22,"2019-10-20 12:19:49","AdaBoostLearner(ARG0, learnerType('Trees', {'criterion': 0, 'splitter': 0}), 100, myFloatAdd(myFloatSub(myFloatAdd(10.0, 10.0), 1.0), myFloatSub(1.0, 0.1)))",NULL,...,25,19.2,56
b4ada7683694161992814c8fc88868a93044c3ffd6c6572e3b4f12d0dea6316c,6.5521,1,EVALUATED,20,"2019-10-20 05:34:17","AdaBoostLearner(ARG0, ModifyLearnerFloat(learnerType('Trees', {'criterion': 0, 'splitter': 0}), 0.01), myIntAdd(myAnd(lessThanOrEqual(myFloatSub(myIntToFloat(equal(0.1, 0.1)), ifThenElseFloat(passBool(falseBool), myFloatSub(1.0, 0.1), myFloatAdd(0.01, 1.0))), ifThenElseFloat(equal(myFloatAdd(1.0, 100.0), myFloatMult(0.1, 1.0)), myFloatSub(myFloatAdd(100.0, 10.0), myFloatAdd(1.0, -0.5526309139303018)), myFloatMult(myFloatDiv(0.01, 10.0), myFloatDiv(1.0, 100.0)))), ifThenElseBool(trueBool, ifThenElseBool(myOr(ifThenElseBool(falseBool, trueBool, trueBool), lessThan(-2.40916443851789, 0.1)), lessThan(passFloat(10.0), passFloat(passFloat(-2.0163054353169763))), passBool(myAnd(falseBool, falseBool))), trueBool)), equal(myFloatMult(100.0, 10.0), myFloatAdd(-2.614026833738242, 100.0))), myFloatDiv(0.1, 0.1))",NULL,...,17.8,20.2,95
b4f5de2e881e5ea8635304809a3d0a2d47222f85f3073586daaf99ed7ef851f3,5.46808,1,EVALUATED,17,"2019-10-20 02:41:49","AdaBoostLearner(ARG0, learnerType('LogR', {'penalty': 0, 'C': 1.0}), 50, myFloatDiv(0.1, 0.1))",NULL,...,15.8,21.6,20
b519342940c13858441564ad3d3194d1298d095e558647b3c468ad5c0e215339,5.52625,1,EVALUATED,16,"2019-10-20 02:33:10","AdaBoostLearner(myArcTangentMath(ARG0, 1), ModifyLearnerList(learnerType('Trees', {'criterion': 0, 'splitter': 0}), [1, -1]), passInt(3), 10.0)",NULL,...,18.4,22.8,21
